query_id,benchmark_id,source_question_id,db_id,split,q_tag,tag,question,ehrsql_template,query,is_fully_instantiated,is_impossible,answerability,execution_eligible,unresolved_macros,review_flags,value_arguments_json,tag_item_subtypes_json,ehrsql_value_json,mimiciii_gold_query,instantiation_source
schera_ehrsql_draft_01180,ehrsql_166,cda51dcf97dbe40217831092,mimic_iii,test,what are_verb the top [n_rank] frequent intake events [time_filter_global1]?,what are_verb the top [n_rank:four] frequent intake events [time_filter_global1:abs-year-until]?,What are the four most frequent intake events until 2103?,what were the top four frequent intake events until 2103?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date < DATE '2103-01-01' + INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 4,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""four"", ""time_filter_global1"": ""abs-year-until""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select inputevents_cv.itemid, dense_rank() over ( order by count(*) desc ) as c1 from inputevents_cv where strftime('%y',inputevents_cv.charttime) <= '2103' group by inputevents_cv.itemid ) as t1 where t1.c1 <= 4 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01181,ehrsql_166,9b59a1a3f286d28fc8858fa4,mimic_iii,test,what are_verb the top [n_rank] frequent intake events [time_filter_global1]?,what are_verb the top [n_rank:five] frequent intake events [time_filter_global1:abs-year-until]?,What are the top five most common intake events until 2100?,what were the top five frequent intake events until 2100?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date < DATE '2100-01-01' + INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 5,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""five"", ""time_filter_global1"": ""abs-year-until""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select inputevents_cv.itemid, dense_rank() over ( order by count(*) desc ) as c1 from inputevents_cv where strftime('%y',inputevents_cv.charttime) <= '2100' group by inputevents_cv.itemid ) as t1 where t1.c1 <= 5 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01182,ehrsql_166,99baa88657cb6c2e63dbc324,mimic_iii,test,what are_verb the top [n_rank] frequent intake events [time_filter_global1]?,what are_verb the top [n_rank:five] frequent intake events [time_filter_global1:abs-year-since]?,What are the five most frequent intakes since 2102?,what are the top five frequent intake events since 2102?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= DATE '2102-01-01' group by c.concept_name order by count(*) desc LIMIT 5,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""five"", ""time_filter_global1"": ""abs-year-since""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select inputevents_cv.itemid, dense_rank() over ( order by count(*) desc ) as c1 from inputevents_cv where strftime('%y',inputevents_cv.charttime) >= '2102' group by inputevents_cv.itemid ) as t1 where t1.c1 <= 5 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01183,ehrsql_166,607ecab0b047d8dca8b1f1a2,mimic_iii,test,what are_verb the top [n_rank] frequent intake events [time_filter_global1]?,what are_verb the top [n_rank:five] frequent intake events [time_filter_global1:rel-year-since]?,What are the five most frequent intake events since 4 years ago?,what are the top five frequent intake events since 4 year ago?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= CURRENT_DATE - INTERVAL '4 year' group by c.concept_name order by count(*) desc LIMIT 5,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""five"", ""time_filter_global1"": ""rel-year-since""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select inputevents_cv.itemid, dense_rank() over ( order by count(*) desc ) as c1 from inputevents_cv where datetime(inputevents_cv.charttime) >= datetime(current_time,'-4 year') group by inputevents_cv.itemid ) as t1 where t1.c1 <= 5 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01184,ehrsql_166,a5f211d2b2130a595f08642a,mimic_iii,test,what are_verb the top [n_rank] frequent intake events [time_filter_global1]?,what are_verb the top [n_rank:five] frequent intake events [time_filter_global1:rel-year-until]?,Give me the top five most frequent intake events before until 2 years ago.,what were the top five frequent intake events until 2 year ago?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date <= CURRENT_DATE - INTERVAL '2 year' group by c.concept_name order by count(*) desc LIMIT 5,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""five"", ""time_filter_global1"": ""rel-year-until""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select inputevents_cv.itemid, dense_rank() over ( order by count(*) desc ) as c1 from inputevents_cv where datetime(inputevents_cv.charttime) <= datetime(current_time,'-2 year') group by inputevents_cv.itemid ) as t1 where t1.c1 <= 5 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01185,ehrsql_166,255024cbb45f094950f307c5,mimic_iii,test,what are_verb the top [n_rank] frequent intake events [time_filter_global1]?,what are_verb the top [n_rank:five] frequent intake events [time_filter_global1:null]?,Give me the top five most frequent intakes.,what are the top five frequent intake events?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 group by c.concept_name order by count(*) desc LIMIT 5,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""five"", ""time_filter_global1"": ""null""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select inputevents_cv.itemid, dense_rank() over ( order by count(*) desc ) as c1 from inputevents_cv group by inputevents_cv.itemid ) as t1 where t1.c1 <= 5 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01186,ehrsql_167,5f08f6f9e05cd72d52525557,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:three] frequent output events [time_filter_global1:rel-year-this]?,Tell me what the top three most common output events were this year.,what are the top three frequent output events this year?,"select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= DATE_TRUNC('year', CURRENT_DATE) AND m.measurement_date < DATE_TRUNC('year', CURRENT_DATE) + INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 3",TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""three"", ""time_filter_global1"": ""rel-year-this""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where datetime(outputevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') group by outputevents.itemid ) as t1 where t1.c1 <= 3 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01187,ehrsql_167,e7bbe737acff05ab9466df11,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:three] frequent output events [time_filter_global1:rel-year-until]?,Show the top three most frequent output events before until 3 years ago.,what were the top three frequent output events until 3 year ago?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date <= CURRENT_DATE - INTERVAL '3 year' group by c.concept_name order by count(*) desc LIMIT 3,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""three"", ""time_filter_global1"": ""rel-year-until""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where datetime(outputevents.charttime) <= datetime(current_time,'-3 year') group by outputevents.itemid ) as t1 where t1.c1 <= 3 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01188,ehrsql_167,7ac10fbe86b8d339120b4ea4,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:five] frequent output events [time_filter_global1:abs-year-in]?,Tell me what the top five most common output events were in 2101.,what were the top five frequent output events in 2101?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= DATE '2101-01-01' AND m.measurement_date < DATE '2101-01-01' + INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 5,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""five"", ""time_filter_global1"": ""abs-year-in""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where strftime('%y',outputevents.charttime) = '2101' group by outputevents.itemid ) as t1 where t1.c1 <= 5 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01189,ehrsql_167,9340339a92a1b97a05bcff41,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:five] frequent output events [time_filter_global1:rel-year-this]?,Show the top five most frequent output events in this year.,what are the top five frequent output events this year?,"select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= DATE_TRUNC('year', CURRENT_DATE) AND m.measurement_date < DATE_TRUNC('year', CURRENT_DATE) + INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 5",TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""five"", ""time_filter_global1"": ""rel-year-this""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where datetime(outputevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') group by outputevents.itemid ) as t1 where t1.c1 <= 5 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01190,ehrsql_167,cc025519744befa16456cf97,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:three] frequent output events [time_filter_global1:rel-year-last]?,What are the top three most common outputs last year?,what were the top three frequent output events last year?,"select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= DATE_TRUNC('year', CURRENT_DATE) - INTERVAL '1 year' AND m.measurement_date < DATE_TRUNC('year', CURRENT_DATE) group by c.concept_name order by count(*) desc LIMIT 3",TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""three"", ""time_filter_global1"": ""rel-year-last""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where datetime(outputevents.charttime,'start of year') = datetime(current_time,'start of year','-1 year') group by outputevents.itemid ) as t1 where t1.c1 <= 3 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01191,ehrsql_167,c2dc39ab661d486144c5f37a,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:three] frequent output events [time_filter_global1:abs-year-in]?,What are the three most frequent outputs in 2105?,what are the top three frequent output events in 2105?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= DATE '2105-01-01' AND m.measurement_date < DATE '2105-01-01' + INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 3,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""three"", ""time_filter_global1"": ""abs-year-in""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where strftime('%y',outputevents.charttime) = '2105' group by outputevents.itemid ) as t1 where t1.c1 <= 3 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01192,ehrsql_167,3bd3c8b0b2ac02e554d70feb,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:four] frequent output events [time_filter_global1:rel-year-until]?,Retrieve the top four most common outputs before until 4 years ago.,what were the top four frequent output events until 4 year ago?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date <= CURRENT_DATE - INTERVAL '4 year' group by c.concept_name order by count(*) desc LIMIT 4,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""four"", ""time_filter_global1"": ""rel-year-until""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where datetime(outputevents.charttime) <= datetime(current_time,'-4 year') group by outputevents.itemid ) as t1 where t1.c1 <= 4 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01193,ehrsql_167,340c0d1f017c057b218e9e50,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:three] frequent output events [time_filter_global1:abs-year-until]?,What are the three frequent events until 2103?,what were the top three frequent output events until 2103?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date < DATE '2103-01-01' + INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 3,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""three"", ""time_filter_global1"": ""abs-year-until""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where strftime('%y',outputevents.charttime) <= '2103' group by outputevents.itemid ) as t1 where t1.c1 <= 3 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01194,ehrsql_167,33c213e9493f5de00f3eae98,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:three] frequent output events [time_filter_global1:rel-year-until]?,What are the three most common events before until 1 year ago?,what were the top three frequent output events until 1 year ago?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date <= CURRENT_DATE - INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 3,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""three"", ""time_filter_global1"": ""rel-year-until""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where datetime(outputevents.charttime) <= datetime(current_time,'-1 year') group by outputevents.itemid ) as t1 where t1.c1 <= 3 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01195,ehrsql_167,ce4d96e289c8ef79f2dfd1aa,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:four] frequent output events [time_filter_global1:abs-year-in]?,Get me the top four most common events in 2101.,what were the top four frequent output events in 2101?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= DATE '2101-01-01' AND m.measurement_date < DATE '2101-01-01' + INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 4,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""four"", ""time_filter_global1"": ""abs-year-in""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where strftime('%y',outputevents.charttime) = '2101' group by outputevents.itemid ) as t1 where t1.c1 <= 4 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01196,ehrsql_167,006dce15a451ca37a14b0e78,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:three] frequent output events [time_filter_global1:abs-year-since]?,Retrieve the top three most frequent events since 2103.,what are the top three frequent output events since 2103?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= DATE '2103-01-01' group by c.concept_name order by count(*) desc LIMIT 3,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""three"", ""time_filter_global1"": ""abs-year-since""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where strftime('%y',outputevents.charttime) >= '2103' group by outputevents.itemid ) as t1 where t1.c1 <= 3 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01197,ehrsql_167,c1b5aef13687592c29b88aa8,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:four] frequent output events [time_filter_global1:rel-year-since]?,Retrieve the top four most common events since 4 years ago.,what are the top four frequent output events since 4 year ago?,select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= CURRENT_DATE - INTERVAL '4 year' group by c.concept_name order by count(*) desc LIMIT 4,TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""four"", ""time_filter_global1"": ""rel-year-since""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where datetime(outputevents.charttime) >= datetime(current_time,'-4 year') group by outputevents.itemid ) as t1 where t1.c1 <= 4 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01198,ehrsql_167,52fa960e891409ebe3807c8c,mimic_iii,test,what are_verb the top [n_rank] frequent output events [time_filter_global1]?,what are_verb the top [n_rank:five] frequent output events [time_filter_global1:rel-year-this]?,What are the five common outputs during this year?,what are the top five frequent output events this year?,"select c.concept_name from <SCHEMA>.measurement m join <SCHEMA>.concept c on c.concept_id = m.measurement_concept_id where 1=1 AND m.measurement_date >= DATE_TRUNC('year', CURRENT_DATE) AND m.measurement_date < DATE_TRUNC('year', CURRENT_DATE) + INTERVAL '1 year' group by c.concept_name order by count(*) desc LIMIT 5",TRUE,FALSE,answerable,TRUE,,,{},"{""n_rank"": ""five"", ""time_filter_global1"": ""rel-year-this""}",{},"select d_items.label from d_items where d_items.itemid in ( select t1.itemid from ( select outputevents.itemid, dense_rank() over ( order by count(*) desc ) as c1 from outputevents where datetime(outputevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') group by outputevents.itemid ) as t1 where t1.c1 <= 5 )",schera_ehrsql_mimic_iii_test_seed
schera_ehrsql_draft_01199,,b9eade3e855d7d23be0e6f81,mimic_iii,test,,,"Does patient 62298 have a plan to visit after the current hospital visit, including other departments?",treatment plan in other department,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01200,,fab1851af39f92e8a79ca7f2,mimic_iii,test,,,When is the earliest next hospital visit for patient 73652?,next appointment,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01201,,ef881d35a2e483fdb3972ace,mimic_iii,test,,,Which doctor did patient 85895 see during their last visit to the hematology department?,responsible doctor,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01202,,4af8062c1fdeb11455e9d66d,mimic_iii,test,,,What effect does soma have?,drug efficacy,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01203,,37de5b900efb27fc64ef7873,mimic_iii,test,,,Could you tell me the type of fast-acting insulin?,insulin,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01204,,37962d18ed6b719e23af2103,mimic_iii,test,,,What documents are required for hospital discharge?,discharge documents,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01205,,f43ea372e30d003ae431dabe,mimic_iii,test,,,What is the phone number for patient 52342's companion?,patient's contact information,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01206,,cdb7ae87a3bfc0e536e33255,mimic_iii,test,,,Does patient 19175 have a family history of colostomy status?,family history,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01207,,6dba7dc6dc1eb4ae6161e96f,mimic_iii,test,,,Is there a gender restriction for potassium chloride (powder)?,prescription gender,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01208,,81669b586739ef402055b2f5,mimic_iii,test,,,What medication does patient 84476 take after being prescribed by our hospital's other department?,prescription in other department,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01209,,d309233f75212e41d9340a01,mimic_iii,test,,,Did patient 5887 report the COVID-19 test result?,test results,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01210,,00178d6e1c8b701bb4ae33fc,mimic_iii,test,,,When was the last time patient 10266 had a medication that should be taken regularly?,maintenance medication,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01211,,5f0a9689e87e8ff2bc175c4b,mimic_iii,test,,,What is the reimbursement standard for genetic and chromosome tests?,reimbursement,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01212,,674abb0b8bcf73bb74fcf341,mimic_iii,test,,,Is patient 3277 subject to COVID-19 testing?,covid test,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01213,,ad11f5b484f670c70af85206,mimic_iii,test,,,What method of disinfection is used in the quarantine room?,disinfection standards,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01214,,bb3991ad2202b76e0fbc345c,mimic_iii,test,,,What sedatives are being administered to patient 3125?,sedative,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01215,,4a768d76e91ba4a02464f332,mimic_iii,test,,,What antibiotics are being administered to patient 13995?,antibiotic,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01216,,512b717afde5f041f7b27179,mimic_iii,test,,,When is patient 65401 scheduled for the open liver biopsy procedure?,surgery schedule,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01217,,9169bb58065819adb758a89a,mimic_iii,test,,,What is the reimbursement standard for cerebrovascular MRI?,reimbursement,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01218,,5bbcf5d979a40f004ee0f4ae,mimic_iii,test,,,From what age is prochlorperazine maleate permitted for use?,prescription age,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01219,,b4fb3b3efbb0da92eca8b33b,mimic_iii,test,,,What are the top 10 side effects reported for the drug tromethamine?,prescription articles,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01220,,c88de918263b12b9407dd16f,mimic_iii,test,,,What are the 10 most recent papers on the long-term use of insulin?,diagnosis articles,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01221,,a3f0cf570df3ed1a4a036c5d,mimic_iii,test,,,When is patient 4900's next MRI scan?,mri schedule,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01222,,f76436dad2631d7f11545e01,mimic_iii,test,,,What is the blood type of patient 32168?,blood type,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01223,,8ada5d75d38dbd5cd25f105e,mimic_iii,test,,,What is the phone number of the doctor in charge of patient 7698?,doctor's contact information,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01224,,d6bdb6b947e87bb164e707e3,mimic_iii,test,,,What is the average delay time for appointments in the cardiology department?,department details,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01225,,4711f34071c55fbe6f722180,mimic_iii,test,,,Which antihistamine is prescribed the most?,prescription statistics,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01226,,1f0951ce2359d6bd00e7b3f3,mimic_iii,test,,,Does patient 65759 have a record of hypotension NEC in his or her family?,family history,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01227,,9fa0b6e51d4680a9f63c0118,mimic_iii,test,,,What are the side effects of phentolamine mesylate?,drug side effects,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01228,,14bef5ba00bf68eff7f62920,mimic_iii,test,,,How many patients requested a copy of their prescription during their hospital stay?,prescription copy,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01229,,42c2a4e89f662cebbf9e2466,mimic_iii,test,,,What eye drops can be prescribed for patients with dry eye?,prescription for diagnosis,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
schera_ehrsql_draft_01230,,166b7c40e3a9c162c2b3161e,mimic_iii,test,,,Did patient 51858 fill out the consent form for the CT scan?,consent form,,FALSE,TRUE,unanswerable,FALSE,,unanswerable row; no executable SQL,{},{},{},null,schera_ehrsql_mimic_iii_test_seed_unanswerable
